,month,name,plot.id,species,family,fg.fine,bites,bitesm2,area,plot.area
2257,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,8,0.888888889,9,shaded
2258,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2259,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2260,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2261,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2262,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2263,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2264,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2265,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2266,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2267,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2268,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2269,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2270,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2271,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2272,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2273,April,lo-9-2,shaded 9,Scarus atrilunula,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2274,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2275,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2276,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2277,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2278,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2279,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2280,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2281,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2282,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2283,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2284,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2285,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2286,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2287,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2288,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2289,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2290,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2291,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2292,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2293,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2294,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,shaded
2295,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,shaded
2296,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,shaded
2297,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,shaded
2298,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,shaded
2299,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,shaded
2300,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,shaded
2301,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,shaded
2302,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,shaded
2303,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,shaded
2304,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,5,0.555555556,9,shaded
2305,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2306,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2307,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2308,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2309,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2310,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2311,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2312,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2313,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2314,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2315,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2316,April,lo-9-2,shaded 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,2,0.222222222,9,shaded
2317,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2318,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2319,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2320,April,lo-9-2,shaded 9,Scarus atrilunula,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2321,April,lo-9-2,shaded 9,Acanthurus grammoptilus,Acanthuridae,Herbivore Grazer,12,1.333333333,9,shaded
2322,April,lo-9-2,shaded 9,Acanthurus grammoptilus,Acanthuridae,Herbivore Grazer,15,1.666666667,9,shaded
2323,April,lo-9-2,shaded 9,Acanthurus grammoptilus,Acanthuridae,Herbivore Grazer,19,2.111111111,9,shaded
2324,April,lo-9-2,shaded 9,Siganus puellus,Siganidae,Herbivore Grazer,11,1.222222222,9,shaded
2325,April,lo-9-2,shaded 9,Siganus puellus,Siganidae,Herbivore Grazer,16,1.777777778,9,shaded
2326,April,lo-9-2,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,4,0.444444444,9,shaded
2327,April,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,shaded
2328,April,lo-9-2,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,2,0.222222222,9,shaded
2329,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2330,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2331,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,0.888888889,9,shaded
2332,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2333,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2334,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,10,1.111111111,9,shaded
2335,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,11,1.222222222,9,shaded
2336,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,18,2,9,shaded
2337,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,10,1.111111111,9,shaded
2338,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,9,1,9,shaded
2339,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,12,1.333333333,9,shaded
2340,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,14,1.555555556,9,shaded
2341,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,15,1.666666667,9,shaded
2342,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2343,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2344,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2345,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2346,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2347,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2348,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,14,1.555555556,9,shaded
2349,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,15,1.666666667,9,shaded
2350,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2351,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2352,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2353,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2354,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,8,0.888888889,9,shaded
2355,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2356,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2357,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,9,1,9,shaded
2358,April,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2359,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2360,April,lo-9-2,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2361,April,lo-9-2,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2362,May,lo-9-2,shaded 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,1,0.111111111,9,shaded
2363,May,lo-9-2,shaded 9,Acanthurus triostegus ,Acanthuridae,Herbivore Grazer,4,0.444444444,9,shaded
2364,May,lo-9-2,shaded 9,Acanthurus triostegus ,Acanthuridae,Herbivore Grazer,4,0.444444444,9,shaded
2365,May,lo-9-2,shaded 9,Acanthurus triostegus ,Acanthuridae,Herbivore Grazer,3,0.333333333,9,shaded
2366,May,lo-9-2,shaded 9,Acanthurus triostegus ,Acanthuridae,Herbivore Grazer,6,0.666666667,9,shaded
2367,May,lo-9-2,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,9,1,9,shaded
2368,May,lo-9-2,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,24,2.666666667,9,shaded
2369,May,lo-9-2,shaded 9,Acanthurus triostegus ,Acanthuridae,Herbivore Grazer,5,0.555555556,9,shaded
2370,May,lo-9-2,shaded 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,4,0.444444444,9,shaded
2371,May,lo-9-2,shaded 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,2,0.222222222,9,shaded
2372,May,lo-9-2,shaded 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,2,0.222222222,9,shaded
2373,May,lo-9-2,shaded 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,1,0.111111111,9,shaded
2374,May,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2375,May,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2376,May,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2377,May,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2378,May,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2379,May,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2380,May,lo-9-2,shaded 9,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,1,0.111111111,9,shaded
2381,May,lo-9-2,shaded 9,Scarus prasiognathos,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2382,May,lo-9-2,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,shaded
2383,May,lo-9-2,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2384,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2385,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2386,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,10,1.111111111,9,shaded
2387,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2388,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,11,1.222222222,9,shaded
2389,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,19,2.111111111,9,shaded
2390,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,shaded
2391,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,shaded
2392,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,2,0.222222222,9,shaded
2393,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,6,0.666666667,9,shaded
2394,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,9,1,9,shaded
2395,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2396,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2397,March,lo-9-3,shaded 9,Scarus atrilunula,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2398,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,shaded
2399,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,shaded
2400,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,shaded
2401,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,9,1,9,shaded
2402,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,18,2,9,shaded
2403,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2404,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2405,March,lo-9-3,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,2,0.222222222,9,shaded
2406,March,lo-9-3,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,3,0.333333333,9,shaded
2407,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,9,1,9,shaded
2408,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2409,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2410,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2411,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2412,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2413,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,0.888888889,9,shaded
2414,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2415,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2416,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2417,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,8,0.888888889,9,shaded
2418,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2419,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,10,1.111111111,9,shaded
2420,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2421,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2422,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2423,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,16,1.777777778,9,shaded
2424,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2425,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,5,0.555555556,9,shaded
2426,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,11,1.222222222,9,shaded
2427,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,13,1.444444444,9,shaded
2428,March,lo-9-3,shaded 9,Scarus sordidus,Labridae (scarids),Herbivore Scraper,14,1.555555556,9,shaded
2429,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,16,1.777777778,9,shaded
2430,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,16,1.777777778,9,shaded
2431,March,lo-9-3,shaded 9,Scarus ghobban,Labridae (scarids),Herbivore Scraper,11,1.222222222,9,shaded
2432,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,12,1.333333333,9,shaded
2433,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,19,2.111111111,9,shaded
2434,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2435,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,1,0.111111111,9,shaded
2436,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2437,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,9,1,9,shaded
2438,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2439,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,17,1.888888889,9,shaded
2440,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2441,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,8,0.888888889,9,shaded
2442,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2443,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,21,2.333333333,9,shaded
2444,March,lo-9-3,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,17,1.888888889,9,shaded
2445,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,12,1.333333333,9,shaded
2446,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,14,1.555555556,9,shaded
2447,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2448,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,19,2.111111111,9,shaded
2449,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,13,1.444444444,9,shaded
2450,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2451,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2452,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2453,March,lo-9-3,shaded 9,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,10,1.111111111,9,shaded
2454,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,22,2.444444444,9,shaded
2455,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,6,0.666666667,9,shaded
2456,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2457,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,12,1.333333333,9,shaded
2458,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,2,0.222222222,9,shaded
2459,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,3,0.333333333,9,shaded
2460,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,7,0.777777778,9,shaded
2461,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,9,1,9,shaded
2462,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,4,0.444444444,9,shaded
2463,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,13,1.444444444,9,shaded
2464,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,16,1.777777778,9,shaded
2465,March,lo-9-3,shaded 9,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,21,2.333333333,9,shaded
2466,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,4,0.444444444,9,shaded
2467,March,lo-9-3,shaded 9,Siganus sutor,Siganidae,Herbivore Browser,3,0.333333333,9,shaded
